,mmsi,basedatetime,lat,lon,sog,cog,heading,vesselname,imo,callsign,vesseltype,vesselstatus,vessellength,vesselwidth,draft,cargo,geom,id,geometry,distance
129639,477883200,2016-01-19 02:57:56,44.50071,-124.6746,10.3,187.0,194.0,SAGA JOURNEY,IMO9363637,VRCY8,1004,under way using engine,199.2,30.59,11.8,70,0101000020E61000006C787AA52C2B5FC0DC63E94317404640,20871856,POINT (366874.3224557742 4928851.843411976),33008.031052552884
129681,477883200,2016-01-19 03:51:58,44.35772,-124.71257,9.6,197.1,196.0,SAGA JOURNEY,IMO9363637,VRCY8,1004,under way using engine,199.2,30.59,11.8,70,0101000020E6100000168733BF9A2D5FC00490DAC4C92D4640,20878995,POINT (363523.3735234631 4913031.465258105),44860.41039222192
129961,367412830,2016-01-20 15:59:29,44.19633,-124.26185,8.4,-59.9,511.0,,,,,under way using engine,,,,,0101000020E6100000499D8026C2105FC0A29C685721194640,20933522,POINT (399166.2568885508 4894453.269641904),49110.57503950935
129979,477883200,2016-01-18 23:19:17,45.00784,-124.50428,9.0,190.0,187.0,SAGA JOURNEY,IMO9363637,VRCY8,1004,under way using engine,199.2,30.59,11.8,70,0101000020E6100000B8019F1F46205FC0E2CCAFE600814640,20938118,POINT (381455.8778989823 4984921.979113932),44065.65837933564
130165,309484000,2016-01-20 23:30:11,44.64402,-124.62037,18.3,-49.7,359.0,CARNIVAL INSPIRATION,IMO9087489,C6FM5,1012,under way using engine,260.73,36.01,7.8,69,0101000020E6100000D95A5F24B4275FC026FC523F6F524640,20977127,POINT (371501.5042189878 4944683.763815184),24986.490299475237
130312,367412830,2016-01-20 16:05:20,44.20455,-124.26138,7.3,126.9,511.0,,,,,under way using engine,,,,,0101000020E610000006F52D73BA105FC0CA32C4B12E1A4640,21001456,POINT (399217.8300991621 4895365.709029905),48202.47268971316
130398,309484000,2016-01-20 23:22:42,44.60585,-124.6202,18.4,0.2,359.0,CARNIVAL INSPIRATION,IMO9087489,C6FM5,1012,under way using engine,260.73,36.01,7.8,69,0101000020E6100000AB3E575BB1275FC00B24287E8C4D4640,21019570,POINT (371430.7401796472 4940443.547509912),25213.307900998563
130572,477883200,2016-01-19 02:46:17,44.53109,-124.66585,9.6,193.4,194.0,SAGA JOURNEY,IMO9363637,VRCY8,1004,under way using engine,199.2,30.59,11.8,70,0101000020E6100000AA8251499D2A5FC0C79DD2C1FA434640,21055245,POINT (367638.7330033402 4932212.198479145),30948.388081933943
130694,309484000,2016-01-20 23:05:11,44.51717,-124.61947,18.2,0.2,359.0,CARNIVAL INSPIRATION,IMO9087489,C6FM5,1012,under way using engine,260.73,36.01,7.8,69,0101000020E61000009AB67F65A5275FC0753C66A032424640,21078292,POINT (371293.2520016953 4930591.866443043),28278.563257325877
130864,477883200,2016-01-19 04:09:47,44.31179,-124.72787,9.4,186.8,195.0,SAGA JOURNEY,IMO9363637,VRCY8,1004,under way using engine,199.2,30.59,11.8,70,0101000020E6100000546F0D6C952E5FC0249C16BCE8274640,21109635,POINT (362196.5383247467 4907955.36486245),49361.90918349944
130935,309484000,2016-01-20 23:52:11,44.75571,-124.62087,18.2,0.2,359.0,CARNIVAL INSPIRATION,IMO9087489,C6FM5,1012,under way using engine,260.73,36.01,7.8,69,0101000020E610000052448655BC275FC04DA1F31ABB604640,21124716,POINT (371708.7968163584 4957091.300188573),28242.004935409295
130977,367538000,2016-01-20 21:23:24,44.44402,-124.18365,10.2,17.1,511.0,PROGRESS,,WDG5334,30,under way using engine,34.0,6.0,5.0,30,0101000020E610000044FAEDEBC00B5FC08D62B9A5D5384640,21132973,POINT (405812.3549263644 4921872.368259058),23553.43684195275
131008,367538000,2016-01-20 20:36:43,44.31545,-124.22212,10.4,3.5,511.0,PROGRESS,,WDG5334,30,under way using engine,34.0,6.0,5.0,30,0101000020E610000067F2CD36370E5FC0F8C264AA60284640,21140327,POINT (402538.0545177624 4907636.360765242),36364.47764369263
131038,367538000,2016-01-20 20:52:04,44.35818,-124.2152,9.9,6.1,511.0,PROGRESS,,WDG5334,30,under way using engine,34.0,6.0,5.0,30,0101000020E6100000598638D6C50D5FC0670A9DD7D82D4640,21145844,POINT (403160.2767853475 4912374.393754115),31828.164923291824
131066,309484000,2016-01-20 22:48:49,44.43485,-124.62045,18.0,1.5,359.0,CARNIVAL INSPIRATION,IMO9087489,C6FM5,1012,under way using engine,260.73,36.01,7.8,69,0101000020E610000068B3EA73B5275FC03255302AA9374640,21150299,POINT (371034.1326285377 4921449.472191679),33648.09950761012
131312,367538000,2016-01-20 21:11:44,44.41235,-124.19913,10.6,21.4,511.0,PROGRESS,,WDG5334,30,under way using engine,34.0,6.0,5.0,30,0101000020E6100000C269C18BBE0C5FC0B84082E2C7344640,21200647,POINT (404529.0023410163 4918372.507445167),26381.166237473877
131535,367538000,2016-01-20 21:33:35,44.47193,-124.17185,10.6,14.5,511.0,PROGRESS,,WDG5334,30,under way using engine,34.0,6.0,5.0,30,0101000020E610000054742497FF0A5FC02A00C633683C4640,21248489,POINT (406795.7449869495 4924959.016502244),21218.08056568376
131557,367412830,2016-01-20 16:24:10,44.18946,-124.26143,2.2,197.6,511.0,,,,,under way using engine,,,,,0101000020E61000005F0CE544BB105FC038F3AB3940184640,21253859,POINT (399188.1063988859 4893689.687215867),49874.205141927974
131821,477883200,2016-01-19 04:11:06,44.30851,-124.72891,9.2,194.5,195.0,SAGA JOURNEY,IMO9363637,VRCY8,1004,under way using engine,199.2,30.59,11.8,70,0101000020E61000008DEE2076A62E5FC0963E74417D274640,21310635,POINT (362105.9123280098 4907592.786787484),49686.17054230216
131906,477883200,2016-01-18 23:00:26,45.05279,-124.49583,8.2,189.4,189.0,SAGA JOURNEY,IMO9363637,VRCY8,1004,under way using engine,199.2,30.59,11.8,70,0101000020E61000000B98C0ADBB1F5FC026C79DD2C1864640,21323140,POINT (382214.0273817466 4989903.049648944),48550.772586286635
132036,367538000,2016-01-20 21:10:34,44.4093,-124.20077,10.0,20.7,511.0,PROGRESS,,WDG5334,30,under way using engine,34.0,6.0,5.0,30,0101000020E610000026016A6AD90C5FC05C2041F163344640,21350574,POINT (404393.4609204442 4918035.63853914),26661.438808635605
132262,309484000,2016-01-20 22:28:17,44.33371,-124.62291,17.2,2.3,1.0,CARNIVAL INSPIRATION,IMO9087489,C6FM5,1012,under way using engine,260.73,36.01,7.8,69,0101000020E61000007D96E7C1DD275FC0912C6002B72A4640,21396106,POINT (370615.7102780402 4910219.093136801),42128.338611725536
132388,477883200,2016-01-19 03:06:47,44.47726,-124.68119,9.7,189.0,194.0,SAGA JOURNEY,IMO9363637,VRCY8,1004,under way using engine,199.2,30.59,11.8,70,0101000020E61000002F17F19D982B5FC030D80DDB163D4640,21419540,POINT (366296.8586328456 4926257.814531674),34737.596658478804
132389,367412830,2016-01-20 16:11:19,44.19946,-124.2613,4.1,147.7,511.0,,,,,under way using engine,,,,,0101000020E6100000789CA223B9105FC01A6EC0E787194640,21420097,POINT (399215.5435494909 4894800.251704243),48766.884845238776
132398,367002210,2016-01-20 12:13:38,44.20171,-124.32397,10.0,3.9,11.0,RACHELE BRUSCO,IMO7101827,WDC3067,1025,under way using engine,28.96,8.69,3.9,,0101000020E6100000A6B8AAECBB145FC059A31EA2D1194640,21421544,POINT (394211.8843842382 4895128.941392468),48412.448975436244
132550,309484000,2016-01-20 22:24:17,44.31454,-124.62353,17.1,1.6,1.0,CARNIVAL INSPIRATION,IMO9087489,C6FM5,1012,under way using engine,260.73,36.01,7.8,69,0101000020E6100000CB845FEAE7275FC055A4C2D842284640,21451928,POINT (370524.1121297216 4908090.759545722),43882.67672326442
132558,477883200,2016-01-19 02:07:37,44.62723,-124.62903,9.3,192.7,197.0,SAGA JOURNEY,IMO9363637,VRCY8,1004,under way using engine,199.2,30.59,11.8,70,0101000020E6100000FC8C0B0742285FC0F888981249504640,21453599,POINT (370777.4802204606 4942832.404421224),25690.33939480874
132622,477883200,2016-01-19 00:28:07,44.8524,-124.54692,8.0,196.5,198.0,SAGA JOURNEY,IMO9363637,VRCY8,1004,under way using engine,199.2,30.59,11.8,70,0101000020E6100000D061BEBC00235FC0228E75711B6D4640,21467437,POINT (377766.3227110994 4967718.042584477),30601.78447799793
132639,477883200,2016-01-19 02:22:27,44.59089,-124.64281,9.2,194.5,197.0,SAGA JOURNEY,IMO9363637,VRCY8,1004,under way using engine,199.2,30.59,11.8,70,0101000020E6100000ACE28DCC23295FC048C49448A24B4640,21471594,POINT (369603.0765294374 4938817.674399699),27259.611163797403
132647,309484000,2016-01-20 23:36:49,44.67781,-124.62057,18.2,-49.7,359.0,CARNIVAL INSPIRATION,IMO9087489,C6FM5,1012,under way using engine,260.73,36.01,7.8,69,0101000020E61000003DB83B6BB7275FC06D73637AC2564640,21472721,POINT (371560.2869670063 4948437.516070214),25386.076422099093
133043,338155824,2016-01-20 20:59:01,44.7534,-124.18532,7.4,-202.7,511.0,WESTERN HUNTER,,,1001,,20.12,,,,0101000020E6100000DDD26A48DC0B5FC0386744696F604640,21546934,POINT (406178.7231286639 4956240.178681279),16032.856137820701
133059,477883200,2016-01-19 00:22:06,44.86548,-124.54236,8.4,194.1,194.0,SAGA JOURNEY,IMO9363637,VRCY8,1004,under way using engine,199.2,30.59,11.8,70,0101000020E610000026AAB706B6225FC0C9AB730CC86E4640,21550199,POINT (378154.2387500566 4969164.179432757),31532.281332915685
133313,303673000,2016-01-20 23:42:54,45.00736,-124.46193,7.0,199.8,198.0,MIKE O'LEARY,IMO7417367,WDC3665,1025,under way using engine,32.19,9.48,0.0,32,0101000020E6100000A4C2D842901D5FC037A6272CF1804640,21602926,POINT (384792.289479046 4984807.549384456),42934.00398601981
133490,367002210,2016-01-20 12:09:52,44.19008,-124.32661,11.9,1.9,9.0,RACHELE BRUSCO,IMO7101827,WDC3067,1025,under way using engine,28.96,8.69,3.9,,0101000020E6100000FB22A12DE7145FC0D5CF9B8A54184640,21643407,POINT (393980.0875036023 4893840.570511602),49710.488489188894
133493,366207630,2016-01-19 05:36:18,44.63074,-124.04863,0.0,139.2,511.0,MISS SUE,IMO8693994,WDJ5663,1001,undefined,21.82,8.2,,30,0101000020E6100000B0E600C11C035FC0B8239C16BC504640,21644406,POINT (416822.7178782248 4942466.396218797),20388.965178616392
133562,367538000,2016-01-20 21:28:15,44.45722,-124.17795,10.4,17.1,511.0,PROGRESS,,WDG5334,30,under way using engine,34.0,6.0,5.0,30,0101000020E6100000AF946588630B5FC0DF89592F863A4640,21659291,POINT (406287.0402416468 4923332.039517467),22425.27238411735
133729,367538000,2016-01-20 22:06:14,44.56917,-124.12803,11.3,22.7,511.0,PROGRESS,,WDG5334,30,under way using engine,34.0,6.0,5.0,30,0101000020E61000000ABABDA431085FC0A2EE0390DA484640,21694821,POINT (410430.1459763328 4935711.264807113),15989.91095322167
133880,477883200,2016-01-18 23:40:57,44.95779,-124.51341,8.3,193.5,188.0,SAGA JOURNEY,IMO9363637,VRCY8,1004,under way using engine,199.2,30.59,11.8,70,0101000020E61000001EDC9DB5DB205FC0CA37DBDC987A4640,21725561,POINT (380632.5537232645 4979375.473837338),39221.3595324875
133931,367002210,2016-01-20 12:55:45,44.33119,-124.30012,10.7,28.1,8.0,RACHELE BRUSCO,IMO7101827,WDC3067,1025,under way using engine,28.96,8.69,3.9,,0101000020E61000000938842A35135FC09161156F642A4640,21734365,POINT (396345.3873730426 4909480.344192322),34009.03846143523
133939,369959000,2016-01-20 18:35:31,44.65162,-124.1451,3.9,-80.6,511.0,OSCAR DYSON,IMO9270335,WTEP,1020,under way using engine,63.57,15.0,5.9,99,0101000020E610000093A9825149095FC0B3B5BE4868534640,21736170,POINT (409203.2837276503 4944888.686330851),12820.475031162307
134225,367538000,2016-01-20 21:42:03,44.49717,-124.16277,11.7,15.2,511.0,PROGRESS,,WDG5334,30,under way using engine,34.0,6.0,5.0,30,0101000020E610000046B1DCD26A0A5FC0B2463D44A33F4640,21791421,POINT (407557.8078275401 4927752.308724539),19256.781432708387
134281,309484000,2016-01-20 22:51:40,44.4492,-124.62017,18.0,0.9,0.0,CARNIVAL INSPIRATION,IMO9087489,C6FM5,1012,under way using engine,260.73,36.01,7.8,69,0101000020E610000076FD82DDB0275FC07DAEB6627F394640,21803261,POINT (371087.984880765 4923042.990996554),32584.612476015576
134399,367002210,2016-01-20 13:02:54,44.35341,-124.29681,11.3,3.9,3.0,RACHELE BRUSCO,IMO7101827,WDC3067,1025,under way using engine,28.96,8.69,3.9,,0101000020E61000000CC85EEFFE125FC0280AF4893C2D4640,21828833,POINT (396648.3356623469 4911944.25469761),31545.502436272494
134549,369959000,2016-01-20 18:08:31,44.60126,-124.10337,8.7,-173.6,511.0,OSCAR DYSON,IMO9270335,WTEP,1020,under way using engine,63.57,15.0,5.9,99,0101000020E6100000CD58349D9D065FC04D327216F64C4640,21855291,POINT (412436.4393916473 4939249.046260174),16530.09056466319
134598,367538000,2016-01-20 21:51:15,44.52522,-124.15437,11.3,20.1,511.0,PROGRESS,,WDG5334,30,under way using engine,34.0,6.0,5.0,30,0101000020E6100000F25EB532E1095FC0419AB1683A434640,21869980,POINT (408269.6378965296 4930858.586436221),17292.00296953538
134730,367538000,2016-01-20 20:33:15,44.30565,-124.22278,9.9,2.6,511.0,PROGRESS,,WDG5334,30,under way using engine,34.0,6.0,5.0,30,0101000020E6100000FC8C0B07420E5FC0DE02098A1F274640,21894771,POINT (402469.1901019108 4906548.615216851),37426.240501987355
134790,309484000,2016-01-20 23:57:47,44.78389,-124.62108,18.0,-49.9,0.0,CARNIVAL INSPIRATION,IMO9087489,C6FM5,1012,under way using engine,260.73,36.01,7.8,69,0101000020E6100000C80C54C6BF275FC0AAD4EC8156644640,21907828,POINT (371754.5662179422 4960221.957424808),29838.153258185477
134845,367538000,2016-01-20 20:39:05,44.32212,-124.2212,10.4,5.7,511.0,PROGRESS,,WDG5334,30,under way using engine,34.0,6.0,5.0,30,0101000020E610000003780B24280E5FC09AB1683A3B294640,21919512,POINT (402622.4571445863 4908376.135713387),35649.82016947021
134922,369959000,2016-01-20 19:18:21,44.74732,-124.25729,12.6,-69.6,511.0,OSCAR DYSON,IMO9270335,WTEP,1020,under way using engine,63.57,15.0,5.9,99,0101000020E61000009FE5797077105FC0C8D2872EA85F4640,21934645,POINT (400471.6587525835 4955650.301079133),12805.882445141631
135134,367002210,2016-01-20 12:26:52,44.24234,-124.31562,11.0,9.0,11.0,RACHELE BRUSCO,IMO7101827,WDC3067,1025,under way using engine,28.96,8.69,3.9,,0101000020E6100000AA7D3A1E33145FC09E4143FF041F4640,21979295,POINT (394951.3560315634 4899631.119727773),43883.99163491513
135182,477883200,2016-01-19 03:29:37,44.41679,-124.69648,9.9,194.2,194.0,SAGA JOURNEY,IMO9363637,VRCY8,1004,under way using engine,199.2,30.59,11.8,70,0101000020E61000005B94D920932C5FC061A6ED5F59354640,21986377,POINT (364941.5482948752 4919566.075341535),39568.82474334422
135434,477883200,2016-01-18 23:06:47,45.03768,-124.49902,8.5,199.1,189.0,SAGA JOURNEY,IMO9363637,VRCY8,1004,under way using engine,199.2,30.59,11.8,70,0101000020E6100000320395F1EF1F5FC04DDBBFB2D2844640,22039074,POINT (381931.7530551281 4988229.154247121),47039.53076395371
135532,477883200,2016-01-19 03:08:17,44.47331,-124.68224,9.4,188.1,195.0,SAGA JOURNEY,IMO9363637,VRCY8,1004,under way using engine,199.2,30.59,11.8,70,0101000020E61000007901F6D1A92B5FC0546F0D6C953C4640,22054982,POINT (366204.3249375807 4925820.774070398),35036.322771200015
135610,367412830,2016-01-20 15:57:10,44.19064,-124.26213,8.5,14.3,511.0,,,,,under way using engine,,,,,0101000020E61000003B53E8BCC6105FC09CA73AE466184640,22072430,POINT (399134.1757993697 4893821.611428311),49739.549768697914
135743,367002210,2016-01-20 12:40:55,44.28527,-124.30796,10.4,7.2,4.0,RACHELE BRUSCO,IMO7101827,WDC3067,1025,under way using engine,28.96,8.69,3.9,,0101000020E6100000791EDC9DB5135FC0D44334BA83244640,22103112,POINT (395638.9782718922 4904389.743504106),39108.054926334924
135773,367412830,2016-01-20 14:06:20,44.19358,-124.25314,3.5,167.4,511.0,,,,,under way using engine,,,,,0101000020E6100000CE531D7233105FC07094BC3AC7184640,22106549,POINT (399857.6137197112 4894137.169836056),49468.87649252221
135986,367565560,2016-01-19 08:45:07,44.20377,-124.25311,8.7,-51.1,511.0,INVINCIBLE,IMO9702352,WDG7267,1001,,17.68,6.9,,,0101000020E6100000991249F432105FC0F5F3A622151A4640,22149529,POINT (399877.2711774465 4895268.961670063),48341.20654314724
136146,309484000,2016-01-20 23:08:18,44.53299,-124.61977,18.2,0.2,359.0,CARNIVAL INSPIRATION,IMO9087489,C6FM5,1012,under way using engine,260.73,36.01,7.8,69,0101000020E6100000AF42CA4FAA275FC02A8C2D0439444640,22176766,POINT (371304.2544701091 4932349.606557491),27511.322035407098
136185,309484000,2016-01-20 22:19:17,44.29053,-124.62403,17.2,1.6,1.0,CARNIVAL INSPIRATION,IMO9087489,C6FM5,1012,under way using engine,260.73,36.01,7.8,69,0101000020E6100000446E861BF0275FC0E140481630254640,22186731,POINT (370431.4254044571 4905424.641856951),46112.542542916846
136199,477883200,2016-01-18 23:15:46,45.01641,-124.50262,8.8,183.8,189.0,SAGA JOURNEY,IMO9363637,VRCY8,1004,under way using engine,199.2,30.59,11.8,70,0101000020E6100000319413ED2A205FC0E7A90EB919824640,22189726,POINT (381604.3559116015 4985871.571749919),44910.345883185844
136206,367538000,2016-01-20 20:12:54,44.24502,-124.22798,10.6,3.4,511.0,PROGRESS,,WDG5334,30,under way using engine,34.0,6.0,5.0,30,0101000020E610000018096D39970E5FC0D66EBBD05C1F4640,22190917,POINT (401953.6525071228 4899820.403974092),44013.06127129924
136715,367538000,2016-01-20 21:15:15,44.42185,-124.1943,10.3,22.3,511.0,PROGRESS,,WDG5334,30,under way using engine,34.0,6.0,5.0,30,0101000020E6100000386744696F0C5FC0A7E8482EFF354640,22295242,POINT (404928.9496100784 4919422.112185013),25513.86273119107
136716,477883200,2016-01-19 03:31:57,44.4106,-124.6979,9.5,194.1,195.0,SAGA JOURNEY,IMO9363637,VRCY8,1004,under way using engine,199.2,30.59,11.8,70,0101000020E610000038F8C264AA2C5FC06ADE718A8E344640,22295358,POINT (364814.236438247 4918880.853373541),40087.256287522214
137043,367412830,2016-01-20 14:02:39,44.18901,-124.25465,9.5,-53.4,511.0,,,,,under way using engine,,,,,0101000020E61000004A7B832F4C105FC0F94ECC7A31184640,22365890,POINT (399729.1950144278 4893631.410460096),49964.885050241035
137059,366207630,2016-01-19 06:43:38,44.63074,-124.04863,0.0,156.7,511.0,MISS SUE,IMO8693994,WDJ5663,1001,undefined,21.82,8.2,,30,0101000020E6100000B0E600C11C035FC0B8239C16BC504640,22369783,POINT (416822.7178782248 4942466.396218797),20388.965178616392
137520,309484000,2016-01-20 23:39:48,44.69293,-124.62062,18.3,-49.7,359.0,CARNIVAL INSPIRATION,IMO9087489,C6FM5,1012,under way using engine,260.73,36.01,7.8,69,0101000020E610000096CFF23CB8275FC0693524EEB1584640,22463058,POINT (371589.7403120656 4950117.150729029),25737.73388496086
137790,369959000,2016-01-20 19:13:31,44.7322,-124.24704,12.4,-90.6,511.0,OSCAR DYSON,IMO9270335,WTEP,1020,under way using engine,63.57,15.0,5.9,99,0101000020E61000007233DC80CF0F5FC0CB10C7BAB85D4640,22515890,POINT (401257.3251952939 4953958.247851832),11516.11957307418
137822,367538000,2016-01-20 20:24:53,44.28133,-124.22497,10.8,2.7,511.0,PROGRESS,,WDG5334,30,under way using engine,34.0,6.0,5.0,30,0101000020E6100000312592E8650E5FC01CB1169F02244640,22521466,POINT (402254.1741266201 4903849.89743166),40060.61377352777
137860,477883200,2016-01-18 23:23:07,44.99875,-124.5056,8.5,189.6,189.0,SAGA JOURNEY,IMO9363637,VRCY8,1004,under way using engine,199.2,30.59,11.8,70,0101000020E6100000E3361AC05B205FC0A4703D0AD77F4640,22529448,POINT (381333.0874939646 4983914.126971385),43162.26855612253
137937,367538000,2016-01-20 20:27:15,44.28833,-124.22418,10.5,2.8,511.0,PROGRESS,,WDG5334,30,under way using engine,34.0,6.0,5.0,30,0101000020E6100000B51A12F7580E5FC0543A58FFE7244640,22544851,POINT (402328.8130134842 4904626.474851228),39303.441142031086
137994,477883200,2016-01-19 00:06:06,44.90175,-124.52997,8.2,201.7,195.0,SAGA JOURNEY,IMO9363637,VRCY8,1004,under way using engine,199.2,30.59,11.8,70,0101000020E61000001D774A07EB215FC08195438B6C734640,22557295,POINT (379208.9844813521 4973174.724883129),34333.780923814506
138111,367412830,2016-01-20 16:07:49,44.20245,-124.26148,3.4,181.9,511.0,,,,,under way using engine,,,,,0101000020E6100000B8239C16BC105FC0A089B0E1E9194640,22580299,POINT (399206.2591200472 4895132.579314128),48434.564614243296
138216,367538000,2016-01-20 20:57:54,44.37453,-124.21258,10.1,5.8,511.0,PROGRESS,,WDG5334,30,under way using engine,34.0,6.0,5.0,30,0101000020E610000028F224E99A0D5FC079AF5A99F02F4640,22599024,POINT (403395.9455571891 4914187.38572227),30111.64508041589
138539,367538000,2016-01-20 21:03:34,44.39082,-124.21008,10.4,5.7,511.0,PROGRESS,,WDG5334,30,under way using engine,34.0,6.0,5.0,30,0101000020E6100000CC6262F3710D5FC0B54FC76306324640,22662861,POINT (403621.8499964701 4915993.865934986),28412.907121386896
138542,367002210,2016-01-20 12:46:04,44.30096,-124.30513,11.6,17.7,12.0,RACHELE BRUSCO,IMO7101827,WDC3067,1025,under way using engine,28.96,8.69,3.9,,0101000020E6100000D3C1FA3F87135FC0BCB376DB85264640,22663855,POINT (395892.5096458814 4906128.903001874),37364.58944868506
138948,367538000,2016-01-20 22:12:45,44.58783,-124.11615,11.3,24.0,511.0,PROGRESS,,WDG5334,30,under way using engine,34.0,6.0,5.0,30,0101000020E61000008CDB68006F075FC0C8CD70033E4B4640,22742952,POINT (411401.8093442228 4937771.040848101),15999.130146458703
139039,367412830,2016-01-20 16:13:59,44.19735,-124.26129,4.4,193.0,511.0,,,,,under way using engine,,,,,0101000020E61000006631B1F9B8105FC0CCEEC9C342194640,22763238,POINT (399212.7453197599 4894565.876532548),49000.72989022553
